3414,3175,3
2703,184,4
3054,184,3
3700,1235,5
1235,615,3
2595,2308,6
4964,4395,6
1125,3163,11
1082,479,2
4372,4761,1
2991,1750,1
1750,1965,14
1965,3175,20
615,3491,3
3526,1750,14
615,4611,11
1221,3110,1
3110,1965,5
634,4611,11
2856,2572,3
2572,4761,2
2991,615,37
615,2264,17
1082,194,1
1125,4738,2
1750,812,2
812,3649,1
2832,3414,6
3414,3649,6
2258,2829,3
286,291,1
291,4372,1
4372,3414,1
3526,3700,2
2703,812,8
812,3700,1
3826,93,3
1235,1750,3
5022,2986,9
2986,227,15
1837,2856,16
2258,3649,2
3649,2300,5
437,184,1
184,2300,31
753,3526,3
4761,4268,1
4268,1965,1
2203,3919,1
3449,2832,8
2595,1965,1
437,3700,3
4372,671,4
671,273,5
4964,1837,3
1082,3121,2
3,4395,11
2329,2703,1
4372,3054,1
3054,2327,6
4773,2703,2
2203,93,1
93,2757,1
1837,4738,3
4738,2276,3
1631,1345,13
1837,3449,3
3449,2329,3
3491,2258,5
2703,3163,4
671,2308,14
3091,2829,5
2829,4904,40
3054,2832,1
3175,2143,1
2143,3235,17
3491,4205,1
1221,4611,27
4611,4073,13
4073,3414,2
4372,3439,1
3439,2829,7
2832,2572,5
1631,2572,1
2829,220,4
220,2832,4
4372,4395,3
4395,4073,9
4372,1235,3
2751,671,3
615,2786,13
812,4964,5
4964,5022,2
1235,1208,3
2751,634,2
634,3700,5
4956,2737,1
1837,4395,1
2013,479,2
4894,4395,1
2013,2986,1
3966,2013,1
4395,1235,11
1235,1849,3
3175,2829,5
2751,3235,11
3414,184,10
184,2618,1
2618,437,3
437,3779,1
3755,4241,2
2327,4073,13
4073,4596,1
2264,3356,7
4611,2786,19
2308,4268,5
4268,3449,11
3449,1226,2
2308,3355,17
3355,3439,1
3163,4849,1
4849,4611,18
4611,1526,12
2385,4205,3
4205,3356,10
615,1226,2
1226,3526,6
3054,194,3
2829,5001,12
5001,3491,1
3054,753,3
753,2986,5
3491,286,3
286,2751,4
2751,4268,4
3356,291,14
2986,3175,3
4594,2358,4
2751,2618,1
2618,93,3
93,101,2
1235,2618,2
2618,4849,2
4849,3458,1
3458,151,1
151,4732,2
4732,1235,1
4372,904,2
2618,3356,3
4437,3526,2
4257,1714,1
1714,3449,6
2757,3526,27
3526,3957,1
3957,2986,2
3966,4894,1
812,2618,6
2618,3526,5
2751,2590,2
3526,4456,26
4456,1914,1
1914,4372,2
1125,916,33
2949,3356,2
361,812,1
2751,3700,1
3700,1914,1
1914,4964,5
4964,2590,1
1840,2786,7
2929,1914,1
2829,3458,9
4262,3356,7
3356,4226,24
4226,2829,4
273,3700,2
3526,2703,4
3458,3757,1
3356,4596,4
4596,2986,8
2143,101,1
909,2751,3
2751,4611,8
4005,1914,1
1914,2751,5
2751,4596,2
4596,2327,3
3449,2143,5
3491,479,2
2786,1819,2
1819,2829,13
3491,273,13
2329,437,4
4372,4268,1
916,2013,2
2013,634,2
3175,2751,3
437,2013,3
1235,2737,7
2737,3110,4
3110,916,1
634,990,4
990,3127,1
2949,1235,1
1747,990,4
3439,1985,4
2258,3439,1
2618,2829,1
1226,2751,1
2751,194,3
437,3356,57
2737,2308,1
1226,4611,7
4395,904,9
3356,904,11
904,1914,1
1914,4732,2
3700,194,1
2737,615,2
2703,194,2
1082,2737,1
3700,3356,5
3356,421,8
291,1208,1
5022,2750,28
4620,2751,8
2539,3491,3
2308,4858,13
4858,1914,1
3718,2378,5
3491,2618,2
2618,2329,1
2329,291,1
4611,612,4
812,3127,3
386,2986,2
4773,1208,9
3110,2829,7
3356,2590,8
2703,1226,5
1750,2358,2
2751,1367,20
1367,2703,1
1912,2829,5
2829,1367,12
1367,2829,2
1226,2203,1
2385,3356,5
1367,1226,2
1082,2829,47
1226,2027,2
425,3054,1
2308,93,1
3757,3054,1
3515,899,5
1840,194,1
4395,3356,2
3356,3912,4
2590,3054,9
3054,1750,1
1965,2539,4
2539,2986,1
2751,916,5
634,4911,1
437,1965,3
1367,3439,3
3439,1082,1
273,2751,2
2751,1965,1
3439,3526,3
3919,2829,7
3175,3449,2
2385,1226,1
2308,291,2
286,2143,3
2143,3912,1
2258,2143,17
3449,2275,4
2829,227,4
227,4611,1
2308,4372,3
4372,1226,1
220,437,1
615,3414,2
2308,2618,1
2308,2986,3
286,2856,2
3439,3491,1
407,4073,2
1226,3491,3
1631,407,4
1226,3127,2
3700,1226,1
2751,1082,7
3439,3127,7
4964,1226,2
4372,2832,2
2264,4073,1
4073,2427,6
2703,2750,1
4611,4620,9
1367,2329,1
2329,273,1
4894,1840,2
2703,421,2
2832,2378,3
2378,3121,3
3449,4761,15
2012,3110,14
1837,2986,11
3127,3966,27
1631,4611,6
2143,916,15
916,2732,1
909,3700,1
2751,554,2
554,634,12
3054,5022,1
1082,1849,7
2751,421,2
3163,3649,2
978,2986,1
671,2929,4
3515,3755,2
3755,3755,8
3526,1208,3
3700,1849,1
2703,407,5
3356,2275,1
1750,1208,2
3700,291,2
2442,4257,6
2829,2027,8
1125,194,4
2929,4268,2
2258,1819,3
1819,421,1
1221,2703,3
634,2750,1
2829,2539,3
2539,2832,6
2703,3763,1
1965,2771,1
2771,2308,1
1082,635,1
3526,4073,11
4073,612,13
2829,635,9
2442,4372,1
3515,3718,4
3718,101,2
2786,3449,1
4241,2027,1
2027,2865,1
2865,2358,1
2358,3957,1
2929,1750,6
4894,2143,1
3439,615,1
2264,635,1
635,3449,3
2258,4773,2
437,291,1
291,635,5
635,437,1
2703,3049,2
3049,4761,4
2590,3163,5
3163,3919,9
2750,2258,3
1345,3957,1
3957,3449,2
3449,3919,4
4761,1750,1
4205,4761,6
2590,3957,1
1837,2264,5
2264,3649,1
3649,4611,6
4909,421,1
634,2929,3
437,3649,2
635,4909,2
4909,2832,6
2173,4611,2
4611,1965,2
1082,4894,1
1526,2358,3
2358,1526,1
1526,437,1
909,1208,1
3439,3121,1
3121,1082,4
4894,2751,1
2751,2949,3
1367,4596,2
4596,3414,1
3515,437,2
3763,4262,3
3515,2865,1
2865,2539,2
2539,1082,4
2949,2786,2
4596,2829,5
4904,4759,1
4759,1449,1
634,2751,1
3139,2986,7
615,1208,1
2751,2704,1
1125,1750,2
1750,2329,1
194,2750,3
615,671,4
3163,1965,1
2991,2704,1
3700,1750,6
3235,2704,1
2704,437,1
2986,2385,2
5001,3356,4
612,2618,1
4773,220,2
220,904,1
4596,3526,9
2829,3533,23
3533,1345,2
437,2358,2
3533,2829,1
2258,1367,3
2757,4620,1
4241,101,1
101,3718,1
1345,916,22
2829,3175,2
4620,273,6
612,5022,1
5022,273,8
2027,4956,1
4956,1345,7
1226,2358,1
2750,2829,19
273,2737,2
1840,2066,1
4073,4262,1
4262,1840,2
2258,2751,10
2737,4773,1
3515,615,13
3175,4611,1
3700,2704,1
3121,1235,1
2264,2929,3
2358,2308,3
3700,3163,1
3163,437,2
1750,4611,1
1914,1208,4
4372,3751,1
4456,1125,2
4611,273,21
4964,3356,2
2442,2300,7
2751,2865,1
4372,1750,1
2986,2618,2
2618,2949,1
2949,1345,6
634,909,4
3763,1849,2
3649,5001,4
4395,2378,6
2378,1208,1
4909,2329,2
194,4611,5
4964,4611,11
2703,4268,7
1367,3054,2
437,1345,8
916,4611,3
2066,1849,2
2832,4257,8
3526,812,5
3175,1345,2
1345,3054,19
2066,2832,1
4257,1345,4
4372,437,1
2539,4395,5
2264,194,2
1750,2856,1
2737,1208,1
1750,2308,4
4395,2750,7
904,3458,1
4611,3355,27
3355,2829,4
3175,3491,3
1367,3526,5
4268,3175,11
1082,2258,16
2258,437,2
2358,273,1
4372,3779,1
3755,220,3
220,1235,4
2618,4611,7
3449,635,4
2865,3449,15
5001,5022,8
1965,1208,2
4372,2991,1
4241,3356,5
4372,3966,2
3966,1914,1
1914,3526,1
2539,273,1
634,2066,1
916,2829,2
3110,2986,17
3515,3475,16
3475,2829,6
5001,1235,3
2427,4849,1
2751,4620,2
4620,1125,30
1125,2986,3
3526,4338,18
2427,3526,26
1449,2427,2
4338,2986,1
3700,2358,3
3355,2832,1
3356,3439,4
1082,1125,5
1125,4964,2
4964,2829,2
4483,1125,2
1235,4073,8
4073,4205,3
4205,2308,2
1837,291,4
2308,1235,5
3526,2143,12
1837,3414,4
1965,3035,3
3035,2986,1
2751,3356,2
2991,4372,2
4372,1082,1
1082,2308,12
407,2751,2
2751,899,3
899,3035,1
990,2258,8
2832,4372,1
4372,3235,1
3356,220,3
220,3356,1
899,1125,2
1125,1367,4
151,1345,1
615,4456,1
1235,2856,13
2856,2751,2
4909,4911,1
437,3035,1
3035,4677,6
4677,2556,1
1139,1125,1
4257,3526,10
4241,194,3
2751,615,3
291,3121,2
2358,291,10
2986,2584,6
2584,3449,11
3175,2986,2
2703,2584,5
2584,2358,1
759,3449,8
3110,4761,2
93,759,1
2832,759,5
2572,1125,2
1125,4594,1
4594,1965,1
1965,3091,2
2929,2258,3
2258,4677,4
1235,1125,12
2556,1082,2
2556,4395,7
4395,1965,13
4395,3449,1
3491,4732,2
990,1819,16
1819,4761,3
1208,3458,5
2308,4761,4
4761,3190,23
1747,3356,2
3091,2732,1
1676,2829,9
4677,2184,2
2184,3919,1
3919,4594,2
4594,3458,2
421,3054,10
1563,4738,1
437,1849,11
2027,4677,1
753,4611,6
753,2781,1
1235,2066,2
2066,2986,2
421,3175,1
3175,3054,1
3054,3692,1
3692,93,9
93,1985,1
2173,671,2
4483,4596,1
4920,4483,4
227,1381,2
2572,671,4
2572,4773,1
4677,4483,1
2732,1125,26
2703,4920,12
3091,2986,7
2832,4677,1
1747,4073,1
3439,4611,3
759,4611,4
4611,3439,1
184,671,1
4611,812,7
990,3449,1
4257,1125,2
3163,2427,3
2751,2358,3
1345,904,3
634,2703,4
4759,2986,2
4437,3356,10
4483,3127,2
1631,1840,4
3491,4073,2
151,3526,1
4372,2358,1
2358,3718,1
3526,1200,4
1082,3035,3
2751,4262,1
4262,4761,1
4761,4596,7
1849,4005,6
4005,4773,7
2829,4005,11
4005,3110,2
3491,990,6
3526,4911,4
4205,5022,6
615,4911,2
4911,3035,2
1221,2856,4
291,1849,6
437,479,1
3110,904,1
904,2986,6
4005,634,1
2986,1985,29
1985,4956,6
2584,3966,2
2618,2308,3
2308,4241,6
3526,904,4
3,3449,6
2829,759,14
1840,990,3
990,4677,1
3175,4761,1
1912,273,2
3491,1208,1
1840,2258,1
2258,615,2
273,1208,1
4964,916,4
1750,2986,1
2829,3957,5
1840,2703,6
2264,2750,6
3526,2751,3
1235,3458,5
3700,1985,1
2832,2584,1
2584,3356,2
3700,2539,1
2986,291,2
291,4956,3
3163,2704,1
2704,990,2
4620,990,5
2258,194,1
2737,3163,1
1526,1965,2
3355,1965,5
1381,479,1
479,2143,1
1965,4761,4
4773,635,2
291,1747,2
4909,3957,1
3449,3718,3
386,3127,1
4073,4611,3
3449,3491,7
3110,909,2
1631,2986,11
3515,3912,5
3912,3110,1
2986,1765,31
3515,1403,3
1403,2865,2
2865,1082,20
1082,2143,3
4956,2143,2
3235,291,2
1381,4611,13
3449,3763,9
3763,1235,2
1235,2203,3
634,3127,13
1631,2829,33
3355,3356,15
3449,2750,16
3526,1765,1
291,2832,15
4909,4395,4
2703,2143,7
2986,1381,13
1381,2991,19
2618,2786,2
2786,2358,2
4611,220,2
3449,1403,3
1125,2066,1
407,3526,3
291,184,1
615,407,3
407,4205,1
2856,1819,11
1819,2143,1
1837,4849,7
4849,2786,1
4268,2703,5
3559,2991,25
2991,3515,48
4073,291,1
3235,4268,2
2829,1381,17
407,3559,3
2027,437,1
3559,3054,3
437,273,3
2786,4257,1
4761,291,4
2986,4894,3
1849,635,12
3559,4395,2
4395,615,3
615,4738,3
4226,1125,5
1627,291,4
291,2757,5
1221,2991,1
615,2856,4
4073,1627,1
1627,2275,1
2991,4594,4
4073,4268,1
4268,2027,1
2027,1082,1
3649,291,1
634,3526,11
2358,3919,3
3919,1765,4
1765,2865,3
2865,3127,3
386,437,3
1235,1381,5
2781,1837,3
4894,4858,1
3449,909,7
909,291,3
812,1819,8
1819,1381,1
2329,615,1
615,2203,4
2203,3700,2
3700,4858,1
4858,1345,1
2212,4594,1
2358,1765,5
2929,1965,4
2732,1381,1
3559,1235,1
1235,3175,1
3175,1381,1
3763,1125,6
4773,4262,3
4262,2829,12
2385,291,1
4773,194,5
1235,2703,9
2703,1381,11
1563,291,5
291,2264,1
3826,3526,1
3755,3321,14
3515,2732,12
2732,2308,5
3763,2203,1
634,437,3
2991,4268,6
3091,4456,1
4456,3127,1
4611,2275,1
3458,2584,1
1221,1837,1
3163,2986,7
4761,3957,2
3957,4611,1
4620,2308,7
286,1345,7
4761,2829,3
812,2258,5
93,4761,1
4761,1345,1
1837,1747,1
1995,2703,18
4205,3966,17
2212,4761,6
1235,4911,3
4761,2703,1
4620,1200,4
3235,4456,2
4456,2986,12
612,1747,1
291,2358,5
1125,1765,1
4437,2786,1
2786,2703,4
2703,2212,4
2212,4395,4
2358,3559,4
3559,2704,12
1627,4620,2
2027,1235,1
1345,4226,18
4226,3449,3
4395,4856,2
4456,3751,11
3127,2212,7
2212,1631,9
1837,4856,6
2703,2258,8
3163,4856,1
2212,2829,2
3966,2378,1
4226,1849,2
3127,227,1
227,4956,2
4956,1631,3
2264,2829,9
4395,220,2
220,4611,3
3163,1849,1
2425,291,1
291,4611,20
1125,4483,15
4437,3966,1
4483,1235,2
4231,5022,14
2757,4456,1
1345,2590,9
3054,4738,2
3235,4849,1
1765,3127,1
1631,437,1
4738,4611,8
4611,1819,5
1819,2949,6
2949,2013,1
3515,2203,1
3700,634,1
1819,2308,2
2308,3235,6
4073,1765,1
1747,1840,2
4437,1200,4
4395,3779,1
3475,1125,4
4761,4611,1
227,1345,2
2572,4395,4
4677,4761,1
2264,2358,1
1840,273,1
1840,2329,1
227,1627,8
4858,4395,4
1765,5022,1
5022,2258,1
2258,2703,5
2590,3190,1
1747,291,1
291,3559,3
4338,3526,3
3414,3966,12
1765,2264,1
990,1676,3
273,1765,2
4338,4395,3
2442,2618,1
1840,2013,13
2013,3439,7
3439,2327,1
2327,1381,1
812,4205,15
4205,2173,1
2173,3449,3
615,1345,3
2829,1737,19
1737,2832,5
2986,3559,10
3559,437,2
1082,2757,3
3110,2732,3
904,3526,2
2757,2986,1
2703,4241,6
2143,3321,5
4773,3966,11
3966,2703,21
2013,3235,16
634,2856,7
3127,1747,4
2832,3559,5
1995,220,2
2358,3779,2
93,1849,1
4611,3127,5
2829,4858,21
1912,1849,1
5022,4732,4
4911,1849,4
2590,1235,2
1747,753,1
3449,2264,10
1995,4437,2
1995,1208,1
1208,2829,1
386,1235,3
4594,2986,26
2358,184,4
3449,1714,1
1714,2027,1
407,2829,23
4596,2258,1
3526,3121,5
4073,753,2
1837,2013,5
2013,3449,1
4611,437,2
437,3533,1
3533,4073,2
4073,3491,1
3491,421,1
2986,1819,4
2757,3449,8
1226,2327,1
2327,184,1
93,615,1
615,2618,3
2757,2358,1
4858,3526,8
4611,2781,6
4773,4909,3
4909,1235,2
291,4395,1
2949,2856,1
1403,2856,1
2856,3559,1
3559,1837,4
759,2832,3
2832,101,4
671,812,4
4956,3755,1
2703,2203,1
2829,2329,2
2358,151,1
151,3966,27
4858,2703,3
3449,437,14
3355,1849,1
3559,2329,1
437,1840,4
227,671,3
1345,421,9
1837,2781,1
2750,3235,2
3559,3912,1
3912,3966,15
3091,2385,1
2425,2358,1
3439,904,1
4773,2750,10
1345,3912,1
3966,2173,1
4257,2832,6
3449,2427,1
2427,2832,2
2829,4732,12
2425,3439,1
4956,2856,1
3559,3235,12
3235,3912,3
3912,3449,1
4073,3966,1
291,2781,5
2757,1345,2
2618,1403,1
1403,3321,1
1627,2590,2
1747,3321,1
3966,2143,3
3449,5022,4
5022,4073,2
3526,612,5
3163,3321,1
4257,4761,5
812,4894,2
1747,3755,1
3755,4165,10
194,291,1
291,421,1
4773,3414,3
2703,909,7
759,1235,2
1221,3235,1
3235,753,3
4594,4759,1
4759,3449,1
671,101,2
2832,3121,10
3121,3559,1
3054,1125,3
2442,3235,1
1235,2786,12
3559,4849,1
4761,407,2
3458,2829,2
3526,2771,1
2771,2786,1
2949,3235,1
3235,3356,6
2703,3912,3
3526,2308,9
2308,3458,3
3458,1750,1
1750,2832,2
2385,990,1
2618,3190,1
1235,1765,14
3449,1235,5
4611,1765,7
421,3190,4
3054,151,3
3966,1765,5
4226,2986,2
3190,1125,1
421,3912,1
421,4594,1
2013,4773,24
4395,3190,1
3190,2013,1
2013,671,1
2832,3912,3
1840,2829,41
2258,2212,2
3439,1235,2
1449,3414,4
3356,2865,1
1381,2066,2
3054,220,7
3649,4956,4
4395,2358,13
291,4894,1
4894,4611,1
2829,3649,4
3649,2832,3
671,1765,4
3163,2865,1
2865,4611,11
1345,4594,5
3356,1765,11
3054,2264,1
2264,2856,5
812,4956,3
4956,1125,11
3757,3449,1
4773,2027,1
3235,4226,2
1082,1914,5
1914,3559,6
3559,4611,4
1221,1995,1
1995,3966,14
3449,4920,3
4920,4773,8
3449,2066,7
4257,1914,1
291,1765,3
1082,3757,2
1381,1995,5
3757,1235,2
2618,291,2
3355,1125,3
3235,978,13
437,2143,1
2143,615,7
2584,2013,1
615,1082,4
2703,1914,6
3054,3826,1
1235,2865,2
3054,2929,1
1235,990,4
2991,3458,3
1765,3235,5
615,2358,2
1765,1082,2
1082,2327,5
4904,2184,1
615,916,1
4738,2781,2
151,2203,1
2276,2358,1
4761,2986,6
2750,4338,1
1912,4205,2
4456,361,1
361,2829,10
1125,1082,1
4437,2829,19
4894,3449,1
2308,407,2
2991,194,4
3449,3957,1
3957,2829,1
4761,615,6
1082,2781,4
4395,4456,2
4456,2308,1
2308,1737,5
3755,4268,3
3356,3049,3
3049,2143,6
1082,184,3
4677,4773,8
2703,1676,2
1676,273,1
1747,3449,3
4241,3718,1
3718,2750,5
2750,916,6
4611,4894,1
4894,2750,2
3449,2012,17
1082,4738,1
4956,1235,8
2703,2991,26
3449,4338,2
615,4732,3
4732,2618,1
4732,2358,1
4226,2757,4
1235,2143,11
1082,3559,2
634,1082,2
3526,184,5
990,4257,1
2308,4611,15
4611,479,13
4956,671,2
2832,990,7
1226,4856,3
194,2358,3
3475,1235,9
2308,2425,4
2425,671,1
1082,3779,5
2703,3755,12
3054,3414,3
3054,3559,1
3355,2703,4
2703,1235,4
1125,3190,2
3190,2143,2
4956,407,2
407,1765,2
2751,753,1
753,1381,1
1381,1345,1
4904,4956,8
2308,3526,5
2704,2276,2
2276,1965,1
4956,3235,1
3355,2013,2
1235,1965,8
1965,2308,5
4395,3966,18
5001,2703,2
2427,4395,7
3054,4611,5
2856,3649,5
4395,3755,1
3755,4856,1
2732,3110,1
4372,1912,1
3700,1840,1
1381,5001,1
1765,3110,5
4395,3559,1
4395,184,1
93,3763,1
3763,2276,1
4956,1765,5
4205,671,2
3414,1985,7
1985,2572,9
2572,2832,14
1837,3912,3
3912,1235,12
4395,437,1
3700,93,1
93,3355,1
3355,3526,2
3110,3458,1
3458,194,1
194,3966,2
3649,4205,3
4205,909,1
2781,4395,2
4395,2786,3
2786,3414,2
5022,1200,3
4395,2276,3
4904,1765,1
1765,2929,2
4611,3175,2
3449,4456,2
1837,1381,1
615,812,6
2786,184,1
101,1819,7
1819,1765,2
273,3458,4
3700,3054,1
1235,3139,3
3139,184,1
407,1840,1
3235,3559,1
3054,3458,4
3235,2308,1
2308,4338,1
4338,990,1
3700,4205,1
4205,1765,2
4894,1345,2
1345,1912,1
1912,3559,1
3559,4241,9
2991,2829,1
4262,2027,1
437,1381,2
3071,2771,1
2771,2264,1
2264,286,1
286,4894,1
4894,4761,2
1747,2308,1
4894,2308,3
2378,4611,1
3355,4611,1
3,2832,7
2308,1837,2
194,2264,1
3139,2757,1
2757,3110,2
3110,1840,6
615,1125,16
634,3826,4
3966,3779,1
3700,4620,1
1125,3966,4
3559,421,2
421,4456,2
3700,4483,1
1221,4073,5
5022,407,2
407,3458,1
1750,2703,6
2703,3458,4
2832,407,1
2829,1750,8
1750,3439,3
4894,3458,1
4483,1449,1
1449,5022,1
4611,5022,1
5022,3526,4
3779,3071,8
4395,3414,12
671,3966,1
3966,2329,1
4773,2264,1
1381,3526,14
4395,2264,4
1837,4611,15
1676,3414,1
2425,2595,1
2595,3526,2
3755,291,4
1235,3919,4
3919,2143,6
1381,904,1
1627,4268,1
2184,2991,6
615,2027,4
2027,5022,5
5022,3414,1
4483,1849,3
3449,1849,2
2832,2012,9
286,2184,3
2991,2865,1
4909,291,1
3533,101,1
1082,3533,1
2949,2184,1
2184,3163,2
1082,286,7
615,4073,1
4205,2184,2
2358,3912,4
3533,2703,2
2703,2184,3
2703,3533,1
3533,437,1
4395,2184,2
2184,554,2
554,3957,1
3533,4395,2
4395,4611,7
2986,2184,1
1747,2703,3
4483,5022,1
5022,2832,2
101,1082,2
1235,4205,2
3533,3526,2
3526,3449,4
3449,93,1
1403,2184,1
3491,2012,5
2308,2184,2
2949,3526,4
1235,2012,4
3491,2378,3
3533,4611,2
4395,3110,2
4241,4268,4
2184,3235,2
3526,2329,2
3533,2184,3
2856,3533,2
2184,2590,2
2590,291,4
291,4073,1
3533,2264,2
3826,3449,1
101,4257,2
4257,2184,1
612,3533,2
916,3163,9
2184,4395,4
4241,4437,6
1631,2703,6
2786,3533,1
2264,2184,1
916,615,5
916,3912,1
4773,1125,2
4773,2786,1
2184,194,1
2832,3110,1
3533,3491,1
2184,291,2
291,3054,1
2378,1125,12
1200,909,1
2786,1200,2
2786,1125,5
615,4395,6
3035,3533,9
4205,2829,3
615,2832,1
3449,4773,1
3533,3356,1
3356,3458,1
3458,291,2
361,2856,1
227,4241,3
4205,1345,3
615,1837,1
194,3414,1
1526,3526,3
2786,2986,1
227,4483,2
899,1381,1
4205,291,1
291,2027,4
220,615,1
1345,4165,2
361,2786,1
1125,2276,3
2276,3449,10
3966,2781,1
4437,3049,6
3049,2258,1
4268,2832,9
4738,1082,4
1082,2771,1
1381,3190,2
273,4268,10
4268,3163,1
3163,904,1
4738,1235,2
1995,3449,3
1837,5022,2
3526,3458,5
2264,4395,2
4611,4594,3
4594,1381,2
1381,1082,3
753,2856,4
3475,2832,1
2590,899,2
899,3757,1
4773,3912,4
3475,3526,3
227,2986,1
2986,3755,3
2595,4761,5
4761,3163,4
2258,386,1
4909,753,2
1627,3054,15
3054,2757,2
2143,1403,1
1403,2275,1
2358,4456,1
2991,2027,2
4205,4611,6
4956,2986,2
3475,2786,4
634,2173,2
1082,812,5
615,990,9
5022,2757,3
671,2703,10
2832,386,5
1837,3190,2
2004,3458,1
3700,5022,2
2595,3356,10
1765,2704,15
2704,812,1
3475,2757,1
1345,1449,1
194,2732,3
671,1381,1
2703,3526,4
361,3491,1
1965,3826,2
3826,2308,2
2308,2004,24
2004,3235,3
3966,3919,2
220,2539,1
93,3054,3
2986,3826,2
1747,3559,1
1563,4073,2
2358,1965,2
2308,2584,5
2276,4611,2
1526,4262,6
4262,2832,5
1221,291,2
286,1837,3
3751,2929,1
4395,1403,4
2829,3127,11
4483,2704,2
2004,4395,6
2704,2786,2
3491,3054,1
2991,4437,4
2004,3526,24
4620,1381,2
1381,3127,1
3491,220,1
220,4956,1
2832,3054,8
3054,1765,4
1381,1965,2
2704,4205,2
4205,4437,1
3049,2829,8
904,3559,1
2704,3449,3
1765,1837,4
3751,273,1
1345,2704,2
4956,2781,1
2595,2327,3
2308,3449,2
2704,4611,3
4395,4738,3
1631,1125,7
1819,1345,3
291,2750,3
2704,2949,1
4205,2358,3
2358,634,1
407,1125,11
2378,2013,1
1125,286,1
3449,286,4
286,615,1
899,2276,8
3449,2276,6
1750,286,4
3966,2949,1
1737,4395,3
1381,2856,1
2856,1747,2
1747,671,1
4761,3321,11
93,812,2
1125,2308,2
2704,909,1
3475,5022,6
1221,909,3
1381,615,3
2704,1226,5
1226,407,1
407,2986,6
3449,3049,7
1995,3912,1
1995,2750,1
1125,2704,1
753,1765,2
2308,1995,7
1995,291,1
3526,3559,1
2704,904,1
2704,286,1
2703,3127,2
2027,4073,11
1381,3439,3
1837,4268,4
3054,2027,1
3110,4738,10
4483,151,1
612,4611,1
4611,3414,4
1676,1837,1
634,2427,9
2427,4611,5
1381,1125,2
1125,2590,17
2590,4437,1
4437,634,3
4956,3127,1
184,2004,2
4165,291,1
2829,2584,19
2584,634,1
2751,2781,1
2781,753,3
753,2929,1
3235,3458,1
407,4268,1
4268,437,2
3763,4073,2
2986,1208,5
1995,2856,1
3700,3966,1
3966,2786,1
2786,3121,3
3121,3356,7
2203,4611,2
3414,3700,2
671,2786,2
2750,2308,3
2590,3912,3
1995,4620,2
4620,291,2
286,4268,2
5001,990,1
1235,2212,2
2212,5022,16
5022,3757,1
5001,978,1
978,753,1
3491,2856,6
3449,101,3
101,1078,1
1078,1235,11
286,1226,1
2986,3919,1
753,151,1
3301,2986,2
3449,3700,1
2750,2991,9
3700,1995,4
1995,2358,3
3301,2703,5
3054,1381,1
3,2358,2
1765,1995,7
1995,2949,1
2949,1765,1
2329,4738,1
3475,3110,1
1082,612,2
612,1765,1
3110,612,1
1965,4395,1
4395,2308,5
2308,184,1
1837,2732,1
2781,2856,2
615,909,3
909,4205,2
4773,3127,2
3127,291,5
1381,3751,1
3751,812,1
2949,2703,1
93,2732,1
671,1965,5
2703,2703,1
1381,2013,1
1235,1737,1
1737,3912,1
2750,1765,2
4483,2275,1
2751,4073,1
2329,2264,2
2737,2143,5
2143,3110,7
2264,2949,2
2949,2991,1
2991,4761,1
1235,3127,6
3127,1737,2
2427,4761,1
3700,2786,1
1200,4677,5
4677,3110,6
3110,1200,5
1200,2078,1
2078,3110,4
3110,479,3
479,2258,6
2751,3127,1
3700,4761,3
4437,2275,1
2329,4073,1
4909,2949,3
2949,2327,2
4904,2572,1
2572,2427,1
2829,2212,17
2212,3449,11
3526,1125,5
2427,3110,1
2427,671,3
1627,3475,3
3526,2856,11
1235,909,7
3,2013,3
286,4732,1
4732,759,13
759,554,1
554,3356,7
2750,554,2
1965,554,5
554,3755,2
2327,1765,2
5001,3966,5
4956,2751,2
3091,899,1
912,2590,2
2590,2004,1
4909,3,2
812,3049,1
1381,2750,1
1995,4395,4
4677,2703,7
4620,3449,8
1125,2027,4
2027,3475,1
3475,4205,1
3491,2212,2
2212,1125,3
1125,3475,3
3301,2832,1
2212,4611,6
1125,1381,1
1381,2786,1
194,3475,1
4205,1125,2
3163,4620,5
1747,407,2
273,4732,1
4732,3515,1
1345,3163,8
2832,3515,1
753,273,1
2425,2703,3
4620,3515,1
2013,2590,3
634,1849,7
361,2264,1
2264,1125,11
291,4205,3
4205,2427,1
4483,220,3
3718,2308,1
1125,4241,10
3491,3515,1
2590,4620,3
4620,3414,4
2425,2590,1
634,3449,3
2212,3491,2
2703,4073,4
2258,4732,2
2425,3449,2
93,2308,6
4858,437,1
759,2427,2
912,291,2
1125,2258,1
759,1226,2
4677,2991,5
2427,3966,2
812,2991,1
3091,3919,1
1082,1737,1
916,4226,5
5022,3127,1
3127,4205,4
615,1235,7
3110,2258,17
3449,812,3
812,3439,1
3439,4205,1
3491,2781,1
2832,2427,7
2427,990,1
1965,912,6
1965,1139,1
1139,2590,1
1381,2590,3
1631,4395,1
4395,2427,1
4909,4241,3
4594,4205,2
1082,4426,2
4426,728,5
3526,2276,1
1965,479,1
479,1995,3
1995,2378,1
1208,2832,2
4858,4849,4
4611,3700,1
4858,3190,2
1995,3755,2
2329,2203,1
3755,2704,1
4205,1082,3
1082,2929,2
615,2929,2
4956,3700,1
3700,2013,1
2786,4761,3
4456,4738,1
2703,4231,2
4231,4395,4
4594,2427,1
3127,2595,1
2595,2832,5
671,1985,1
